Unnamed: 0,Angle,AutoHitType,AutoPitchType,AwayTeam,AwayTeamForeignID,Balls,BasePositionX,BasePositionY,BasePositionZ,Batter,BatterId,BatterSide,BatterTeam,Bearing,CatchPositionX,CatchPositionY,CatchPositionZ,Catcher,CatcherId,CatcherTeam,CatcherThrowCatchConfidence,CatcherThrowLocationConfidence,CatcherThrowReleaseConfidence,CatcherThrows,ContactPositionX,ContactPositionY,ContactPositionZ,Date,Direction,Distance,EffectiveVelo,ExchangeTime,ExitSpeed,Extension,GameForeignID,GameID,GameUID,HangTime,HitLandingConfidence,HitLaunchConfidence,HitSpinAxis,HitSpinRate,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,HomeTeam,HomeTeamForeignID,HorzApprAngle,HorzBreak,HorzRelAngle,InducedVertBreak,Inning,KorBB,LastTrackedDistance,League,Level,LocalDateTime,MaxHeight,MeasuredDuration,Notes,Outs,OutsOnPlay,PAofInning,PitchCall,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchLocationConfidence,PitchMovementConfidence,PitchNo,PitchReleaseConfidence,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,PitchUID,Pitcher,PitcherId,PitcherSet,PitcherTeam,PitcherThrows,PitchofPA,PlateLocHeight,PlateLocSide,PlayID,PlayResult,PopTime,PositionAt110X,PositionAt110Y,PositionAt110Z,RelHeight,RelSide,RelSpeed,RunsScored,SpeedDrop,SpinAxis,SpinRate,Stadium,Strikes,System,TaggedHitType,TaggedPitchType,ThrowPositionX,ThrowPositionY,ThrowPositionZ,ThrowSpeed,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,Tilt,Time,TimeToBase,Top/Bottom,UTCDate,UTCDateTime,UTCTime,VertApprAngle,VertBreak,VertRelAngle,ZoneSpeed,ZoneTime,ax0,ay0,az0,pfxx,pfxz,vx0,vy0,vz0,x0,y0,z0
,,,Sinker,NEB,4865.0,2.0,,,,"Newhan, Nico ",814552.0,Right,NEB,,,,,"Fikes, Trey ",10277361.0,NEB,,,,Right,,,,2025-09-08,,,91.02038,,,6.38376,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,-0.696119,21.23954,-4.531343,-0.3287,1.0,Undefined,,Team,TeamExclusive,2025-09-08T15:41:04.4155392-05:00,,,,1.0,0.0,4.0,FoulBallNotFieldable,,,,High,High,12.0,High,54.12213,-132.45241,12.5229,4.85382,1.26007,-16.1276,-2.6838,10.27809,-10.85735,2481ca80-8cf4-11f0-a6e0-75560cc6e930,"Mannell, Kevin",800968.0,Undefined,NEB,Right,4.0,2.6131,0.28362,223d7236-46e1-485c-a6ac-d3d998beb804,Undefined,,,,,4.85001,2.69094,90.67082,0.0,6.96149,273.40422,2359.399625,UNebraska,1.0,v3,Undefined,Fastball,,,,,,,,,,,,,,3:00,15:41:04.41,,Top,2025-09-08,2025-09-08T20:41:04.4155392Z,20:41:04.41,-5.604171,-33.43333,0.595106,83.70932,0.41411,-21.7147,25.04579,-32.25519,-12.23284,-0.04571,9.60029,-131.67064,0.25326,-2.37356,50.0,4.87744
,,,Sinker,NEB,4865.0,2.0,,,,"Newhan, Nico ",814552.0,Right,NEB,,,,,"Fikes, Trey ",10277361.0,NEB,,,,Right,,,,2025-09-08,,,91.4268,,,6.17003,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,-2.201546,17.08611,-5.264265,8.83056,1.0,Undefined,,Team,TeamExclusive,2025-09-08T15:41:27.4431488-05:00,,,,1.0,0.0,4.0,BallCalled,,,,High,High,13.0,High,54.33217,-133.92594,13.53228,4.90812,3.35394,-12.03688,-2.60856,12.12565,-9.15798,323af980-8cf4-11f0-a6e0-75560cc6e930,"Mannell, Kevin",800968.0,Undefined,NEB,Right,5.0,4.24532,-0.83609,6bf580d7-ad05-4643-85bf-2b218f4cfd48,Undefined,,,,,4.90698,2.61626,91.87642,0.0,7.89408,245.368824,2556.395205,UNebraska,2.0,v3,Undefined,Fastball,,,,,,,,,,,,,,2:15,15:41:27.44,,Top,2025-09-08,2025-09-08T20:41:27.4431488Z,20:41:27.44,-3.046983,-23.98037,1.440753,83.98234,0.412269,-18.31595,27.06456,-24.07377,-10.16193,4.49414,11.53122,-133.04759,2.57265,-2.22469,50.0,5.00429
,,,Sinker,NEB,4865.0,3.0,,,,"Newhan, Nico ",814552.0,Right,NEB,,,,,"Fikes, Trey ",10277361.0,NEB,,,,Right,,,,2025-09-08,,,91.44334,,,6.48985,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,0.207229,17.97178,-3.051702,0.10622,1.0,Walk,,Team,TeamExclusive,2025-09-08T15:41:45.5101440-05:00,,,,1.0,0.0,4.0,BallCalled,,,,High,High,14.0,High,54.01394,-133.07979,13.29426,4.94941,1.81967,-15.93693,-2.65047,6.87794,-9.04924,3d01c380-8cf4-11f0-a6e0-75560cc6e930,"Mannell, Kevin",800968.0,Undefined,NEB,Right,6.0,2.99276,1.3512,74f18d64-4f16-47eb-ba12-9d6e4f6951df,Undefined,,,,,4.94486,2.65795,90.98824,0.0,7.30137,272.718937,2300.112559,UNebraska,2.0,v3,Undefined,Fastball,,,,,,,,,,,,,,3:00,15:41:45.51,,Top,2025-09-08,2025-09-08T20:41:45.5101440Z,20:41:45.51,-5.250594,-32.69285,0.839957,83.68687,0.412194,-18.09848,26.58853,-31.87386,-10.15264,0.16839,6.3304,-132.2754,0.85537,-2.45067,50.0,4.98988
,27.289698,LineDrive,Four-Seam,NEB,4865.0,0.0,,,,"Newhan, Nico ",814552.0,Right,NEB,155.955574,,,,"Worthley, Jeter",10081852.0,NEB,,,,Right,,,,2025-09-10,169.282254,73.68689,89.18193,,70.96023,5.86285,,20250910-UNebraska-Private-2,fb11f84a-36ff-46bf-8ee1-1c63cfd4822c,2.018023,Medium,Medium,134.443918,3756.027826,-5.73225,-90.88041,49.41872,-15.52756,4.47316,-0.92323,-0.02893,0.08008,-0.01474,6.95564,47.71527,-31.13252,3.78306,-0.57681,0.14163,-0.09595,0.03977,-0.00605,1.42846,17.1982,1.76125,-3.4148,1.51287,-0.34879,-0.04648,0.05164,-0.00922,NEB,4865.0,-0.049792,13.84312,-2.531535,16.2043,2.0,Undefined,73.68689,Team,TeamExclusive,2025-09-10T16:00:03.8843392-05:00,27.11223,,,1.0,0.0,3.0,FoulBallNotFieldable,,,,High,High,41.0,High,54.63497,-131.90746,14.1641,6.54174,-6.85844,-7.90723,-1.43987,5.63044,-6.6419,20602140-8e89-11f0-8a84-4b14beab5dc0,"Katskee, Cooper ",811683.0,Undefined,NEB,Right,1.0,2.23094,0.24781,d1a2d39c-232f-4714-923f-4102a06e6b14,Undefined,,,,,6.54431,1.44764,90.365,0.0,7.97996,222.612812,2208.466291,UNebraska,0.0,v3,Undefined,Fastball,,,,,,,,,,,,,,1:30,16:00:03.88,,Top,2025-09-10,2025-09-10T21:00:03.8843392Z,21:00:03.88,-6.448618,-18.27926,-2.997555,82.38504,0.422647,-13.28381,28.3282,-15.81447,-7.67567,9.45296,5.1619,-130.90827,-7.41624,-1.24954,50.0,6.28999
,,,Four-Seam,NEB,4865.0,0.0,,,,"Newhan, Nico ",814552.0,Right,NEB,,,,,"Worthley, Jeter",10081852.0,NEB,,,,Right,,,,2025-09-10,,,89.41819,,,5.80249,,20250910-UNebraska-Private-2,fb11f84a-36ff-46bf-8ee1-1c63cfd4822c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,-0.831279,10.58481,-2.725254,17.04402,2.0,Undefined,,Team,TeamExclusive,2025-09-10T16:00:31.4430976-05:00,,,,1.0,0.0,3.0,BallCalled,,,,High,High,42.0,High,54.69686,-132.47335,14.43135,6.53224,-3.34862,-7.85925,-1.3064,6.16863,-5.35926,30e76460-8e89-11f0-8a84-4b14beab5dc0,"Katskee, Cooper ",811683.0,Undefined,NEB,Right,2.0,3.7235,-0.3431,39f5b966-1cf2-418d-ae63-ef8945dbce8d,Undefined,,,,,6.53463,1.31148,90.657,0.0,8.2044,213.65049,2127.19835,UNebraska,1.0,v3,Undefined,Fastball,,,,,,,,,,,,,,1:00,16:00:31.44,,Top,2025-09-10,2025-09-10T21:00:31.4430976Z,21:00:31.44,-4.752447,-17.25753,-1.474212,82.4526,0.42153,-10.71851,28.8627,-15.71849,-6.14996,9.44174,5.78712,-131.44603,-3.90809,-1.09363,50.0,6.40309
,,,Four-Seam,NEB,4865.0,1.0,67.49456,2.00368,57.28791,"Newhan, Nico ",814552.0,Right,NEB,,-1.52656,3.9206,0.29175,"Worthley, Jeter",10081852.0,NEB,High,Medium,Medium,Right,,,,2025-09-10,,,88.81529,0.668826,,5.91367,,20250910-UNebraska-Private-2,fb11f84a-36ff-46bf-8ee1-1c63cfd4822c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,-0.625472,10.30894,-2.474482,15.578,2.0,Undefined,,Team,TeamExclusive,2025-09-10T16:00:55.7210000-05:00,,,,1.0,0.0,3.0,BallCalled,,,,High,High,43.0,High,54.5866,-130.94575,13.35115,6.59351,-2.01763,-8.75781,-1.17213,5.53299,-5.08019,3f634720-8e89-11f0-8a84-4b14beab5dc0,"Katskee, Cooper ",811683.0,Undefined,NEB,Right,3.0,4.1595,-0.26225,2c209666-4b63-4289-a84a-97f63ab6d1d4,Undefined,1.600393,,,,6.59504,1.17679,89.5566,0.0,7.62571,215.42809,2210.774764,UNebraska,1.0,v3,Undefined,Fastball,-3.03538,5.17767,3.49599,71.89246,-2.99567,83.3803,-8.37399,5.19672,9.33755,-13.75199,3.51938,62.61673,-5.31468,1:15,16:00:55.72,0.931567,Top,2025-09-10,2025-09-10T21:00:55.7210000Z,21:00:55.72,-4.523979,-19.19088,-0.900128,81.93089,0.424391,-10.16038,26.70231,-17.51561,-5.92374,8.54623,5.17582,-130.00709,-2.63336,-0.98391,50.0,6.51176
,17.661966,,Four-Seam,NEB,4865.0,2.0,,,,"Newhan, Nico ",814552.0,Right,NEB,,,,,"Worthley, Jeter",10081852.0,NEB,,,,Right,,,,2025-09-10,171.138911,,90.58531,,70.31929,5.87084,,20250910-UNebraska-Private-2,fb11f84a-36ff-46bf-8ee1-1c63cfd4822c,,Undefined,Medium,17.858188,2655.243795,-3.15547,-97.10042,6.21423,-1.27182,0.22639,-0.03357,-0.00501,0.01572,-0.00877,3.23513,31.29116,-21.09978,1.86659,-0.38705,0.06932,-0.01536,0.00652,-0.00247,-0.48827,15.13797,0.00042,-0.04238,0.01366,0.00178,-0.01179,0.01579,-0.00833,NEB,4865.0,0.14125,11.39634,-1.902937,14.03064,2.0,Undefined,54.7853,Team,TeamExclusive,2025-09-10T16:01:25.4104064-05:00,14.2735,,,1.0,0.0,3.0,FoulBallNotFieldable,,,,High,High,44.0,High,54.63159,-133.55029,13.63997,6.5975,-3.70827,-9.00286,-1.28294,4.31603,-5.68916,5113ef10-8e89-11f0-8a84-4b14beab5dc0,"Katskee, Cooper ",811683.0,Undefined,NEB,Right,4.0,3.49494,0.46837,e8f1600a-79ce-4783-bdb6-13334645a9e2,Undefined,,,,,6.59843,1.28695,91.29274,0.0,7.48612,221.216448,2249.261708,UNebraska,1.0,v3,Undefined,Fastball,,,,,,,,,,,,,,1:15,16:01:25.41,,Top,2025-09-10,2025-09-10T21:01:25.4104064Z,21:01:25.41,-5.239989,-19.39273,-1.599989,83.80662,0.416099,-11.37831,27.27993,-18.00573,-6.36492,7.92559,3.92002,-132.60083,-4.33494,-1.13962,50.0,6.45753
,31.791079,,Changeup,NEB,4865.0,2.0,,,,"Newhan, Nico ",814552.0,Right,NEB,,,,,"Worthley, Jeter",10081852.0,NEB,,,,Right,2.95285,3.31832,-0.42956,2025-09-10,-28.259792,,86.06333,,108.31689,6.40889,,20250910-UNebraska-Private-2,fb11f84a-36ff-46bf-8ee1-1c63cfd4822c,,Undefined,High,159.798131,3114.506999,2.95285,118.93653,-28.12905,7.44708,-1.85748,0.47777,-0.12491,0.02721,-0.00319,3.31832,83.69347,-17.46335,0.57565,0.14709,-0.1194,0.05639,-0.01783,0.00261,-0.42956,-63.93306,8.34278,-1.66343,0.2969,-0.04833,0.00474,0.00068,-0.00023,NEB,4865.0,-0.724302,9.06859,-2.367141,13.90816,2.0,Undefined,163.30166,Team,TeamExclusive,2025-09-10T16:01:53.5890432-05:00,93.53011,,,1.0,0.0,3.0,InPlay,,,,High,High,45.0,High,54.09333,-125.7496,12.53931,6.33358,-4.43751,-9.61598,-1.48873,5.10784,-4.2847,61da0ff0-8e89-11f0-8a84-4b14beab5dc0,"Katskee, Cooper ",811683.0,Undefined,NEB,Right,5.0,2.5452,0.06981,2ce0bc7b-e7c0-456d-9e50-046c4615f118,HomeRun,,95.44775,67.44002,-54.67837,6.33404,1.49194,86.015,2.0,7.11822,215.442507,1647.264564,UNebraska,2.0,v3,FlyBall,ChangeUp,,,,,,,,,,,,,,1:15,16:01:53.58,,Top,2025-09-10,2025-09-10T21:01:53.5890432Z,21:01:53.58,-6.386849,-23.11978,-2.022648,78.89678,0.437962,-8.5694,25.07863,-19.23197,-5.42012,8.18583,4.82799,-124.93058,-5.06558,-1.32649,50.0,6.1784
"Miller, Miken ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,46.991128,,Sinker,NEB,4865.0,0.0,,,,"Miller, Miken ",1000072776.0,Left,NEB,,,,,"Fikes, Trey ",10277361.0,NEB,,,,Right,0.84042,2.56898,-0.84427,2025-09-08,-96.750893,,91.135,,81.74746,6.39796,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,Undefined,Low,,4300.198814,0.85686,-10.2898,-15.76492,,,,,,,2.58134,87.17178,-34.83675,,,,,,,-0.85106,-80.94139,16.53145,,,,,,,NEB,4865.0,-0.039955,23.35993,-4.262723,1.98075,1.0,Undefined,26.08101,Team,TeamExclusive,2025-09-08T15:44:53.9614720-05:00,27.53632,,,1.0,0.0,6.0,FoulBallNotFieldable,,,,High,High,20.0,High,54.10583,-133.49622,14.77671,5.01589,0.20686,-14.91817,-2.63287,9.66594,-11.88568,ad505fc0-8cf4-11f0-a6e0-75560cc6e930,"Mannell, Kevin",800968.0,Undefined,NEB,Right,1.0,2.55237,0.66122,90615ee7-77a7-4089-8117-f0f579fcadc7,Undefined,,,,,5.01226,2.64222,91.3925,0.0,8.19736,267.806435,2328.731189,UNebraska,0.0,v3,Undefined,Fastball,,,,,,,,,,,,,,3:00,15:44:53.96,,Top,2025-09-08,2025-09-08T20:44:53.9614720Z,20:44:53.96,-5.660039,-31.04065,0.137518,83.19514,0.413589,-23.77136,29.55343,-29.83633,-13.41576,1.31933,8.93231,-132.58416,-0.71394,-2.34589,50.0,5.00807
,,,Changeup,NEB,4865.0,0.0,,,,"Miller, Miken ",1000072776.0,Left,NEB,,,,,"Fikes, Trey ",10277361.0,NEB,,,,Right,,,,2025-09-08,,,87.45754,,,6.4751,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,0.04927,15.4208,-2.746215,-0.74858,1.0,Undefined,,Team,TeamExclusive,2025-09-08T15:45:15.2283648-05:00,,,,1.0,0.0,6.0,BallCalled,,,,High,High,21.0,High,54.02796,-127.52986,12.66951,5.11561,3.3027,-16.44544,-2.67282,5.93354,-7.14351,ba039070-8cf4-11f0-a6e0-75560cc6e930,"Mannell, Kevin",800968.0,Undefined,NEB,Right,2.0,3.48593,1.44058,ca1e9ed6-7253-4fbc-9e1b-dd2dd8aa7f89,Undefined,,,,,5.11011,2.67944,87.20805,0.0,7.28327,276.782942,1539.509288,UNebraska,1.0,v3,Undefined,ChangeUp,,,,,,,,,,,,,,3:15,15:45:15.22,,Top,2025-09-08,2025-09-08T20:45:15.2283648Z,20:45:15.22,-5.270839,-36.60533,1.550903,79.92477,0.43098,-14.28703,25.33901,-32.89089,-8.76528,-0.4398,5.48087,-126.72702,2.26058,-2.49199,50.0,5.20375
,20.86238,LineDrive,Changeup,NEB,4865.0,1.0,,,,"Miller, Miken ",1000072776.0,Left,NEB,-66.293392,,,,"Fikes, Trey ",10277361.0,NEB,,,,Right,0.57025,2.76505,-0.69371,2025-09-08,-53.978328,325.03074,87.13517,,88.20613,6.47523,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,3.798511,Low,Medium,,3989.861911,0.56984,71.1048,-19.60125,5.01768,-1.2372,0.30855,-0.06775,0.00978,-0.00062,2.76585,46.0481,-12.42712,-0.8024,0.65421,-0.28356,0.07906,-0.0117,0.00068,-0.69339,-97.78234,8.8545,-1.57942,0.30531,-0.08763,0.02479,-0.00418,0.00029,NEB,4865.0,-0.860273,14.03131,-3.403714,-1.49071,1.0,Undefined,140.8531,Team,TeamExclusive,2025-09-08T15:45:32.0568832-05:00,44.2692,,,1.0,0.0,6.0,FoulBallNotFieldable,,,,High,High,22.0,High,54.0274,-127.63633,13.934,5.04874,0.52004,-16.50335,-2.55034,7.42866,-6.75358,c405f900-8cf4-11f0-a6e0-75560cc6e930,"Mannell, Kevin",800968.0,Undefined,NEB,Right,3.0,2.19012,0.59584,09d38717-5c06-42a5-8356-df5d58451fa1,Undefined,,57.5338,36.68905,-93.75406,5.0434,2.55603,87.31966,0.0,7.83819,280.866086,1547.620494,UNebraska,1.0,v3,Undefined,ChangeUp,,,,,,,,,,,,,,3:15,15:45:32.05,,Top,2025-09-08,2025-09-08T20:45:32.0568832Z,20:45:32.05,-6.705946,-37.61329,0.30561,79.48148,0.432574,-13.50716,27.868,-33.00669,-8.37004,-0.51598,7.00098,-126.75394,-0.52506,-2.3219,50.0,5.04866
,,,Sinker,NEB,4865.0,1.0,,,,"Miller, Miken ",1000072776.0,Left,NEB,,,,,"Fikes, Trey ",10277361.0,NEB,,,,Right,,,,2025-09-08,,,89.74087,,,6.14979,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,1.388977,19.99214,-2.215481,8.718,1.0,Undefined,,Team,TeamExclusive,2025-09-08T15:45:55.3542144-05:00,,,,1.0,0.0,6.0,BallCalled,,,,High,High,23.0,High,54.35191,-131.90754,13.99984,4.95995,0.42869,-11.93624,-2.66038,4.84898,-9.44122,d1e5c2d0-8cf4-11f0-a6e0-75560cc6e930,"Mannell, Kevin",800968.0,Undefined,NEB,Right,4.0,3.03465,2.28704,cfa6c0fa-e666-4191-82e1-729fff089b44,Undefined,,,,,4.9586,2.66922,90.15859,0.0,7.85806,249.085745,2420.716818,UNebraska,2.0,v3,Undefined,Fastball,,,,,,,,,,,,,,2:15,15:45:55.35,,Top,2025-09-08,2025-09-08T20:45:55.3542144Z,20:45:55.35,-4.548135,-25.33734,0.202756,82.30053,0.420014,-18.88244,27.99967,-23.87248,-10.88351,4.78488,4.22381,-130.98052,-0.36169,-2.51019,50.0,4.96106
,,,Sinker,NEB,4865.0,2.0,,,,"Miller, Miken ",1000072776.0,Left,NEB,,,,,"Fikes, Trey ",10277361.0,NEB,,,,Right,,,,2025-09-08,,,91.40818,,,6.41879,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,-1.098534,16.17733,-4.021209,10.01926,1.0,Strikeout,,Team,TeamExclusive,2025-09-08T15:46:14.1805568-05:00,,,,1.0,0.0,6.0,StrikeSwinging,,,,High,High,24.0,High,54.0812,-134.15249,15.63035,5.09367,1.6324,-11.33225,-2.72829,9.20865,-8.54892,dd234370-8cf4-11f0-a6e0-75560cc6e930,"Mannell, Kevin",800968.0,Undefined,NEB,Right,5.0,3.84024,0.38132,bac6c24d-ab39-44ca-9f66-6c6e3ce7c8b3,Undefined,,,,,5.09298,2.73612,91.89688,0.0,8.89591,241.222723,2495.292764,UNebraska,2.0,v3,Undefined,Fastball,,,,,,,,,,,,,,2:00,15:46:14.18,,Top,2025-09-08,2025-09-08T20:46:14.1805568Z,20:46:14.18,-3.624909,-22.80505,0.702736,83.00096,0.412353,-17.09784,31.26069,-22.6645,-9.61252,5.34634,8.68664,-133.19808,0.94044,-2.45511,50.0,5.13295
,,,Four-Seam,NEB,4865.0,0.0,,,,"Miller, Miken ",1000072776.0,Left,NEB,,,,,"Worthley, Jeter",10081852.0,NEB,,,,Right,,,,2025-09-10,,,90.10131,,,5.69742,,20250910-UNebraska-Private-2,fb11f84a-36ff-46bf-8ee1-1c63cfd4822c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,0.082299,10.89658,-1.865287,19.66068,1.0,Undefined,,Team,TeamExclusive,2025-09-10T15:40:17.8471424-05:00,,,,2.0,0.0,3.0,StrikeSwinging,,,,High,High,7.0,High,54.80297,-133.53101,14.15825,6.71916,-5.73541,-6.30775,-1.27511,4.21463,-5.3644,5d8f9c60-8e86-11f0-8a84-4b14beab5dc0,"Katskee, Cooper ",811683.0,Undefined,NEB,Right,1.0,3.21463,0.44895,5f27945c-fa5c-4be2-b692-3428ad6f68d4,Undefined,,,,,6.72263,1.27982,91.36281,0.0,7.92313,210.409959,2281.990135,UNebraska,0.0,v3,Undefined,Fastball,,,,,,,,,,,,,,1:00,15:40:17.84,,Top,2025-09-10,2025-09-10T20:40:17.8471424Z,20:40:17.84,-5.196578,-14.12272,-2.498484,83.43968,0.418334,-10.7288,28.31649,-12.6155,-6.03433,11.00052,3.82724,-132.50859,-6.19092,-1.12992,50.0,6.50384
,,,Four-Seam,NEB,4865.0,0.0,,,,"Miller, Miken ",1000072776.0,Left,NEB,,,,,"Worthley, Jeter",10081852.0,NEB,,,,Right,,,,2025-09-10,,,89.23049,,,5.86275,,20250910-UNebraska-Private-2,fb11f84a-36ff-46bf-8ee1-1c63cfd4822c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,1.071865,10.80532,-0.867594,17.00099,1.0,Undefined,,Team,TeamExclusive,2025-09-10T15:40:40.2987008-05:00,,,,2.0,0.0,3.0,BallCalled,,,,High,High,8.0,High,54.63873,-131.57073,13.22301,6.56937,-9.486,-7.2933,-1.17571,1.87177,-4.99403,6aef39b0-8e86-11f0-8a84-4b14beab5dc0,"Katskee, Cooper ",811683.0,Undefined,NEB,Right,2.0,1.2599,1.27416,fc677b2c-93ad-4c09-9830-5055d47511fd,Undefined,,,,,6.57156,1.1798,90.11488,0.0,7.19542,214.157144,2270.239516,UNebraska,1.0,v3,Undefined,Fastball,,,,,,,,,,,,,,1:15,15:40:40.29,,Top,2025-09-10,2025-09-10T20:40:40.2987008Z,20:40:40.29,-7.414949,-17.44501,-4.144874,82.91945,0.422417,-9.98806,26.44602,-14.58661,-5.75595,10.13532,1.51837,-130.63501,-10.00211,-1.11573,50.0,6.22461
,,,Sinker,NEB,4865.0,1.0,,,,"Miller, Miken ",1000072776.0,Left,NEB,,,,,"Worthley, Jeter",10081852.0,NEB,,,,Right,,,,2025-09-10,,,90.84499,,,5.76713,,20250910-UNebraska-Private-2,fb11f84a-36ff-46bf-8ee1-1c63cfd4822c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,0.760756,12.69816,-1.515187,8.55989,1.0,Undefined,,Team,TeamExclusive,2025-09-10T15:41:06.4982528-05:00,,,,2.0,0.0,3.0,BallCalled,,,,High,High,9.0,High,54.73481,-134.13972,13.59473,6.21688,-5.63023,-11.29547,-1.82267,3.40228,-6.19266,7a90fed0-8e86-11f0-8a84-4b14beab5dc0,"Katskee, Cooper ",811683.0,Undefined,NEB,Right,3.0,1.93669,1.47532,974ba255-8220-426b-8f8e-0db0a5a5241f,Undefined,,,,,6.21592,1.82766,91.72302,0.0,7.22364,239.23499,2166.737715,UNebraska,1.0,v3,Undefined,Fastball,,,,,,,,,,,,,,2:00,15:41:06.49,,Top,2025-09-10,2025-09-10T20:41:06.4982528Z,20:41:06.49,-6.943511,-24.67265,-2.386488,84.49938,0.414908,-12.38531,27.18946,-22.59094,-6.86008,5.30796,2.96353,-133.17654,-6.43051,-1.70992,50.0,6.00325
,58.053807,,Changeup,NEB,4865.0,2.0,,,,"Miller, Miken ",1000072776.0,Left,NEB,,,,,"Worthley, Jeter",10081852.0,NEB,,,,Right,2.499,3.035,-2.26726,2025-09-10,-73.99186,,86.93958,,77.07419,6.26129,,20250910-UNebraska-Private-2,fb11f84a-36ff-46bf-8ee1-1c63cfd4822c,,Undefined,High,146.008692,4590.939277,2.499,16.49488,-14.19279,5.24484,-1.50201,0.38792,-0.09829,0.0213,-0.00257,3.035,95.92123,-31.26258,4.34694,-0.81103,0.12528,-0.02151,0.00407,-0.00039,-2.26726,-57.49366,4.04932,0.43834,-0.39563,0.15303,-0.04413,0.01035,-0.00147,NEB,4865.0,-0.251581,7.75241,-1.652992,15.86961,1.0,Undefined,55.60413,Team,TeamExclusive,2025-09-10T15:41:27.4479616-05:00,70.74831,,,2.0,0.0,3.0,FoulBallNotFieldable,,,,High,High,10.0,High,54.24116,-127.18482,12.36233,6.31492,-6.74911,-8.44625,-1.60621,3.59462,-3.64607,8705c6f0-8e86-11f0-8a84-4b14beab5dc0,"Katskee, Cooper ",811683.0,Undefined,NEB,Right,4.0,1.80001,0.73026,ee408220-3a08-42d8-b568-4dc032ec2cc4,Undefined,,,,,6.31614,1.60884,87.02165,0.0,6.8902,207.717159,1675.983806,UNebraska,1.0,v3,Undefined,ChangeUp,,,,,,,,,,,,,,1:00,15:41:27.44,,Top,2025-09-10,2025-09-10T20:41:27.4479616Z,20:41:27.44,-6.894171,-20.41568,-3.048533,80.13145,0.433548,-7.29213,24.72466,-16.89251,-4.4913,9.41209,3.35066,-126.35765,-7.31426,-1.49004,50.0,6.07968
